,ID,Entity,Category,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
172,32,Jennifer Lawrence,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
173,32,Jennifer Lawrence,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actress,0,0,2,Actress,218020,Actress,CORRECT
174,32,Jennifer Lawrence,Career_error,VisTxtCont,Pilot.,Pilot,mis_knowledge2,actress,0,0,2,Actress,218020,Actress,CORRECT
175,33,Gal Gadot,Temporal_error,VisTxtCont,1984,1,mis_knowledge1,1985,0,0,2,1985,236770,1,CORRECT
176,33,Gal Gadot,Temporal_error,VisTxtCont,1986,1,mis_knowledge2,1985,0,0,2,1985,236770,1,CORRECT
177,33,Gal Gadot,Career_error,VisTxtCont,Model and chef.,Model,mis_knowledge1,actress and model,0,0,2,Actress,218020,Actress,CORRECT
178,33,Gal Gadot,Career_error,VisTxtCont,Architect and model.,Architect,mis_knowledge2,actress and model,0,0,2,Actress,218020,Actress,CORRECT
179,34,Henry Cavill,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,2,Actor.,55091,Actor,CORRECT
180,34,Henry Cavill,Career_error,VisTxtCont,Pilot.,Pilot,mis_knowledge2,actor,0,0,2,Actor.,55091,Actor,CORRECT
181,35,Benedict Cumberbatch,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,2,British.,53485,British,CORRECT
182,35,Benedict Cumberbatch,location_error,VisTxtCont,Scottish,Scottish,mis_knowledge2,British,0,0,2,British.,53485,British,CORRECT
183,35,Benedict Cumberbatch,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,2,Actor.,55091,Actor,CORRECT
184,35,Benedict Cumberbatch,Career_error,VisTxtCont,Architect,Architect,mis_knowledge2,actor,0,0,2,Actor.,55091,Actor,CORRECT
185,36,Keanu Reeves,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,2,1964,236770,1,CORRECT
186,36,Keanu Reeves,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,2,1964,236770,1,CORRECT
187,36,Keanu Reeves,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,2,Actor.,55091,Actor,CORRECT
188,36,Keanu Reeves,Career_error,VisTxtCont,Pilot.,Pilot,mis_knowledge2,actor,0,0,2,Actor.,55091,Actor,CORRECT
189,37,Ryan Reynolds,Temporal_error,VisTxtCont,1975,1,mis_knowledge1,1976,0,0,2,1976,236770,1,CORRECT
190,37,Ryan Reynolds,Temporal_error,VisTxtCont,1977,1,mis_knowledge2,1976,0,0,2,1976,236770,1,CORRECT
191,37,Ryan Reynolds,location_error,VisTxtCont,American.,American,mis_knowledge1,Canadian,0,0,2,Canadian.,72888,Canadian,CORRECT
192,37,Ryan Reynolds,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,Canadian,0,0,2,Canadian.,72888,Canadian,CORRECT
193,37,Ryan Reynolds,Career_error,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actor and producer,0,0,2,Actor.,55091,Actor,CORRECT
194,37,Ryan Reynolds,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actor and producer,0,0,2,Actor.,55091,Actor,CORRECT
195,38,Hugh Jackman,Temporal_error,VisTxtCont,1969,1,mis_knowledge1,1968,0,0,2,1960,236770,1,INCORRECT
196,38,Hugh Jackman,Temporal_error,VisTxtCont,1967,1,mis_knowledge2,1968,0,0,2,1960,236770,1,INCORRECT
197,38,Hugh Jackman,location_error,VisTxtCont,New Zealander.,New,mis_knowledge1,Australian,0,0,2,Australian,78490,Australian,CORRECT
198,38,Hugh Jackman,location_error,VisTxtCont,British,British,mis_knowledge2,Australian,0,0,2,Australian,78490,Australian,CORRECT
199,38,Hugh Jackman,Career_error,VisTxtCont,"Chef, singer, producer.",Chef,mis_knowledge1,"actor, singer, and producer",0,0,2,Actor.,55091,Actor,CORRECT
200,38,Hugh Jackman,Career_error,VisCont_TxtParam,"Actor, producer, architect.",Actor,mis_knowledge2,"actor, singer, and producer",0,0,2,Actor.,55091,Actor,CORRECT
201,39,Priyanka Chopra,Temporal_error,VisTxtCont,1981,1,mis_knowledge1,1982,0,0,2,1982,236770,1,CORRECT
202,39,Priyanka Chopra,Temporal_error,VisTxtCont,1983,1,mis_knowledge2,1982,0,0,2,1982,236770,1,CORRECT
203,39,Priyanka Chopra,location_error,VisTxtCont,Pakistani,Pak,mis_knowledge1,Indian,0,0,2,Indian-American,38277,Indian,INCORRECT
204,39,Priyanka Chopra,location_error,VisTxtCont,Bangladeshi,Bang,mis_knowledge2,Indian,0,0,2,Indian-American,38277,Indian,INCORRECT
205,39,Priyanka Chopra,Career_error,VisTxtCont,"Chef, producer, Miss World",Chef,mis_knowledge1,"actress, producer, and former Miss World",0,0,2,"Actress, model",218020,Actress,CORRECT
206,39,Priyanka Chopra,Career_error,VisTxtCont,"Architect, producer, Miss World",Architect,mis_knowledge2,"actress, producer, and former Miss World",0,0,2,"Actress, model",218020,Actress,CORRECT
207,40,Nicki Minaj,Temporal_error,VisTxtCont,1981,1,mis_knowledge1,1982,0,0,2,1982,236770,1,CORRECT
208,40,Nicki Minaj,Temporal_error,VisTxtCont,1983,1,mis_knowledge2,1982,0,0,2,1982,236770,1,CORRECT
209,40,Nicki Minaj,Career_error,VisTxtCont,"Novelist, rapper",Nov,mis_knowledge1,"rapper, singer, and songwriter",0,0,2,Rapper/Singer,236794,R,CORRECT
210,40,Nicki Minaj,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,"rapper, singer, and songwriter",0,0,2,Rapper/Singer,236794,R,CORRECT
211,41,Cardi B,Temporal_error,VisTxtCont,1991,1,mis_knowledge1,1992,0,0,2,1995,236770,1,INCORRECT
212,41,Cardi B,Temporal_error,VisTxtCont,1993,1,mis_knowledge2,1992,0,0,2,1995,236770,1,INCORRECT
213,41,Cardi B,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American,14645,American,CORRECT
214,41,Cardi B,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American,14645,American,CORRECT
215,42,Post Malone,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
216,42,Post Malone,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
217,42,Post Malone,Career_error,VisTxtCont,"Rapper, songwriter, chef",R,mis_knowledge1,"singer, rapper, and songwriter",0,0,2,"Rapper, musician",236794,R,CORRECT
218,42,Post Malone,Career_error,VisTxtCont,"Singer, songwriter, architect.",Singer,mis_knowledge2,"singer, rapper, and songwriter",0,0,2,"Rapper, musician",236794,R,CORRECT
219,43,Ed Sheeran,Temporal_error,VisTxtCont,1990,1,mis_knowledge1,1991,0,0,2,1991,236770,1,CORRECT
220,43,Ed Sheeran,Temporal_error,VisTxtCont,1992,1,mis_knowledge2,1991,0,0,2,1991,236770,1,CORRECT
221,43,Ed Sheeran,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,2,British.,53485,British,CORRECT
222,43,Ed Sheeran,location_error,VisTxtCont,Scottish,Scottish,mis_knowledge2,British,0,0,2,British.,53485,British,CORRECT
223,43,Ed Sheeran,Career_error,VisTxtCont,Professional footballer,Professional,mis_knowledge1,singer-songwriter,0,0,2,Singer-songwriter,119783,Singer,CORRECT
224,43,Ed Sheeran,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,singer-songwriter,0,0,2,Singer-songwriter,119783,Singer,CORRECT
225,44,Bruno Mars,Temporal_error,VisTxtCont,1984,1,mis_knowledge1,1985,0,0,2,1985,236770,1,CORRECT
226,44,Bruno Mars,Temporal_error,VisTxtCont,1986,1,mis_knowledge2,1985,0,0,2,1985,236770,1,CORRECT
227,44,Bruno Mars,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
228,44,Bruno Mars,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
229,44,Bruno Mars,Career_error,VisTxtCont,"Songwriter, producer, chef.",Song,mis_knowledge1,"singer, songwriter, and record producer",0,0,2,"Singer, songwriter",119783,Singer,CORRECT
230,44,Bruno Mars,Career_error,VisTxtCont,"Singer, producer, architect",Singer,mis_knowledge2,"singer, songwriter, and record producer",0,0,2,"Singer, songwriter",119783,Singer,CORRECT
231,45,Adele,Temporal_error,VisTxtCont,1989,1,mis_knowledge1,1988,0,0,2,1988,236770,1,CORRECT
232,45,Adele,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1988,0,0,2,1988,236770,1,CORRECT
233,45,Adele,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,2,British.,53485,British,CORRECT
234,45,Adele,location_error,VisTxtCont,Scottish,Scottish,mis_knowledge2,British,0,0,2,British.,53485,British,CORRECT
235,45,Adele,Career_error,VisParam_TxtCont,"Singer, songwriter",Singer,mis_knowledge1,singer-songwriter,0,0,2,Singer.,119783,Singer,CORRECT
236,45,Adele,Career_error,VisParam_TxtCont,Singer.,Singer,mis_knowledge2,singer-songwriter,0,0,2,Singer.,119783,Singer,CORRECT
237,46,Harry Styles,Temporal_error,VisTxtCont,1995,1,mis_knowledge1,1994,0,0,2,1994,236770,1,CORRECT
238,46,Harry Styles,Temporal_error,VisTxtCont,1993,1,mis_knowledge2,1994,0,0,2,1994,236770,1,CORRECT
239,46,Harry Styles,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,2,British.,53485,British,CORRECT
240,46,Harry Styles,location_error,VisTxtCont,Welsh,Wel,mis_knowledge2,British,0,0,2,British.,53485,British,CORRECT
241,46,Harry Styles,Career_error,VisTxtCont,"Chef, songwriter, actor",Chef,mis_knowledge1,"singer, songwriter, and actor",0,0,2,"Singer, actor",119783,Singer,INCORRECT
242,46,Harry Styles,Career_error,VisTxtCont,"Singer, actor, architect.",Singer,mis_knowledge2,"singer, songwriter, and actor",0,0,2,"Singer, actor",119783,Singer,INCORRECT
243,47,Shawn Mendes,location_error,VisTxtCont,American.,American,mis_knowledge1,Canadian,0,0,2,Canadian.,72888,Canadian,CORRECT
244,47,Shawn Mendes,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,Canadian,0,0,2,Canadian.,72888,Canadian,CORRECT
245,47,Shawn Mendes,Career_error,VisTxtCont,Professional athlete,Professional,mis_knowledge1,singer-songwriter and musician,0,0,2,"Singer, songwriter",119783,Singer,CORRECT
246,47,Shawn Mendes,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,singer-songwriter and musician,0,0,2,"Singer, songwriter",119783,Singer,CORRECT
247,48,Billie Eilish,Temporal_error,VisTxtCont,2000,2,mis_knowledge1,2001,0,0,2,2001,236778,2,CORRECT
248,48,Billie Eilish,Temporal_error,VisTxtCont,2002,2,mis_knowledge2,2001,0,0,2,2001,236778,2,CORRECT
249,48,Billie Eilish,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American,14645,American,CORRECT
250,48,Billie Eilish,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American,14645,American,CORRECT
251,48,Billie Eilish,Career_error,VisTxtCont,Professional dancer,Professional,mis_knowledge1,singer-songwriter,0,0,2,Singer-songwriter,119783,Singer,CORRECT
252,48,Billie Eilish,Career_error,VisTxtCont,Novelist.,Nov,mis_knowledge2,singer-songwriter,0,0,2,Singer-songwriter,119783,Singer,CORRECT
253,49,Serena Williams,Temporal_error,VisTxtCont,1982,1,mis_knowledge1,1981,0,0,2,1981,236770,1,CORRECT
254,49,Serena Williams,Temporal_error,VisTxtCont,1980,1,mis_knowledge2,1981,0,0,2,1981,236770,1,CORRECT
255,49,Serena Williams,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
256,49,Serena Williams,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
257,49,Serena Williams,Career_error,VisParam_TxtCont,Tennis player,Tennis,mis_knowledge1,professional tennis player,0,0,2,Tennis player.,150484,Tennis,CORRECT
258,49,Serena Williams,Career_error,VisParam_TxtCont,Professional tennis player,Professional,mis_knowledge2,professional tennis player,0,0,2,Tennis player.,150484,Tennis,CORRECT
259,50,Roger Federer,Temporal_error,VisTxtCont,1982,1,mis_knowledge1,1981,0,0,2,1981,236770,1,CORRECT
260,50,Roger Federer,Temporal_error,VisTxtCont,1980,1,mis_knowledge2,1981,0,0,2,1981,236770,1,CORRECT
261,50,Roger Federer,location_error,VisTxtCont,German,German,mis_knowledge1,Swiss,0,0,2,Swiss.,112946,Swiss,CORRECT
262,50,Roger Federer,location_error,VisParam_TxtCont,Swiss,Swiss,mis_knowledge2,Swiss,0,0,2,Swiss.,112946,Swiss,CORRECT
263,50,Roger Federer,Career_error,VisParam_TxtCont,Tennis player,Tennis,mis_knowledge1,retired professional tennis player,0,0,2,Tennis player.,150484,Tennis,CORRECT
264,50,Roger Federer,Career_error,VisParam_TxtCont,Retired tennis player,Retired,mis_knowledge2,retired professional tennis player,0,0,2,Tennis player.,150484,Tennis,CORRECT
265,51,Novak Djokovic,Temporal_error,VisTxtCont,1986,1,mis_knowledge1,1987,0,0,2,1987,236770,1,CORRECT
266,51,Novak Djokovic,Temporal_error,VisTxtCont,1988,1,mis_knowledge2,1987,0,0,2,1987,236770,1,CORRECT
267,51,Novak Djokovic,location_error,VisTxtCont,Montenegrin,Mont,mis_knowledge1,Serbian,0,0,2,Serbian.,5107,Ser,CORRECT
268,51,Novak Djokovic,location_error,VisTxtCont,Croatian,Croatian,mis_knowledge2,Serbian,0,0,2,Serbian.,5107,Ser,CORRECT
269,51,Novak Djokovic,Career_error,VisParam_TxtCont,Tennis player,Tennis,mis_knowledge1,professional tennis player,0,0,2,Tennis player.,150484,Tennis,CORRECT
270,51,Novak Djokovic,Career_error,VisParam_TxtCont,Professional tennis player,Professional,mis_knowledge2,professional tennis player,0,0,2,Tennis player.,150484,Tennis,CORRECT
271,52,Kobe Bryant,Temporal_error,VisTxtCont,1979,1,mis_knowledge1,1978,0,0,2,1978,236770,1,CORRECT
272,52,Kobe Bryant,Temporal_error,VisTxtCont,1977,1,mis_knowledge2,1978,0,0,2,1978,236770,1,CORRECT
273,52,Kobe Bryant,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,2,American,14645,American,CORRECT
274,52,Kobe Bryant,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American,14645,American,CORRECT
275,52,Kobe Bryant,Career_error,VisTxtParam,Basketball player,Basketball,mis_knowledge1,former professional basketball player,0,0,2,Basketball player.,203403,Basketball,CORRECT
276,52,Kobe Bryant,Career_error,VisParam_TxtCont,Basketball player,Basketball,mis_knowledge2,former professional basketball player,0,0,2,Basketball player.,203403,Basketball,CORRECT
277,53,Stephen Curry,Temporal_error,VisTxtCont,1989,1,mis_knowledge1,1988,0,0,2,1988,236770,1,CORRECT
278,53,Stephen Curry,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1988,0,0,2,1988,236770,1,CORRECT
279,53,Stephen Curry,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
280,53,Stephen Curry,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
281,53,Stephen Curry,Career_error,VisParam_TxtCont,Professional basketball player,Professional,mis_knowledge1,professional basketball player,0,0,2,Basketball player.,203403,Basketball,CORRECT
282,53,Stephen Curry,Career_error,VisParam_TxtCont,Professional basketball player,Professional,mis_knowledge2,professional basketball player,0,0,2,Basketball player.,203403,Basketball,CORRECT
283,54,Usain Bolt,Temporal_error,VisTxtCont,1985,1,mis_knowledge1,1986,0,0,2,1986,236770,1,CORRECT
284,54,Usain Bolt,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1986,0,0,2,1986,236770,1,CORRECT
285,54,Usain Bolt,location_error,VisParam_TxtCont,Jamaican,Jama,mis_knowledge1,Jamaican,0,0,2,Jamaican,169024,Jama,CORRECT
286,54,Usain Bolt,location_error,VisTxtParam,Jamaican,Jama,mis_knowledge2,Jamaican,0,0,2,Jamaican,169024,Jama,CORRECT
287,54,Usain Bolt,Career_error,VisTxtCont,Retired footballer,Retired,mis_knowledge1,retired sprinter,0,0,2,Track and field athlete.,11620,Track,CORRECT
288,54,Usain Bolt,Career_error,VisParam_TxtCont,Retired sprinter,Retired,mis_knowledge2,retired sprinter,0,0,2,Track and field athlete.,11620,Track,CORRECT
289,55,Simone Biles,Temporal_error,VisTxtCont,1996,1,mis_knowledge1,1997,0,0,2,2001,236778,2,INCORRECT
290,55,Simone Biles,Temporal_error,VisTxtCont,1998,1,mis_knowledge2,1997,0,0,2,2001,236778,2,INCORRECT
291,55,Simone Biles,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American,14645,American,CORRECT
292,55,Simone Biles,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American,14645,American,CORRECT
293,55,Simone Biles,Career_error,VisTxtParam,Gymnast,Gym,mis_knowledge1,gymnast,0,0,2,Gymnast,112798,Gym,CORRECT
294,55,Simone Biles,Career_error,VisParam_TxtCont,Gymnast,Gym,mis_knowledge2,gymnast,0,0,2,Gymnast,112798,Gym,CORRECT
295,56,Lewis Hamilton,Temporal_error,VisTxtCont,1984,1,mis_knowledge1,1985,0,0,2,1985,236770,1,CORRECT
296,56,Lewis Hamilton,Temporal_error,VisTxtCont,1986,1,mis_knowledge2,1985,0,0,2,1985,236770,1,CORRECT
297,56,Lewis Hamilton,location_error,VisParam_TxtCont,British,British,mis_knowledge1,British,0,0,2,British,53485,British,CORRECT
298,56,Lewis Hamilton,location_error,VisParam_TxtCont,British,British,mis_knowledge2,British,0,0,2,British,53485,British,CORRECT
299,56,Lewis Hamilton,Career_error,VisTxtCont,Professional golfer,Professional,mis_knowledge1,Formula 1 racing driver,0,0,2,Race car driver.,71565,Race,CORRECT
300,56,Lewis Hamilton,Career_error,VisParam_TxtCont,Race car driver,Race,mis_knowledge2,Formula 1 racing driver,0,0,2,Race car driver.,71565,Race,CORRECT
301,57,Virat Kohli,Temporal_error,VisTxtCont,1989,1,mis_knowledge1,1988,0,0,2,1988,236770,1,CORRECT
302,57,Virat Kohli,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1988,0,0,2,1988,236770,1,CORRECT
303,57,Virat Kohli,location_error,VisTxtCont,Pakistani,Pak,mis_knowledge1,Indian,0,0,2,Indian,38277,Indian,CORRECT
304,57,Virat Kohli,location_error,VisTxtCont,Bangladeshi,Bang,mis_knowledge2,Indian,0,0,2,Indian,38277,Indian,CORRECT
305,57,Virat Kohli,Career_error,VisParam_TxtCont,Cricketer,C,mis_knowledge1,cricketer,0,0,2,Cricketer,236780,C,CORRECT
306,57,Virat Kohli,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,cricketer,0,0,2,Cricketer,236780,C,CORRECT
307,58,Elon Musk,Temporal_error,VisTxtCont,1970,1,mis_knowledge1,1971,0,0,2,1971,236770,1,CORRECT
308,58,Elon Musk,Temporal_error,VisTxtCont,1972,1,mis_knowledge2,1971,0,0,2,1971,236770,1,CORRECT
309,58,Elon Musk,location_error,VisTxtCont,South African-British-American,South,mis_knowledge1,South African-Canadian-American,0,0,2,South African-American-Canadian,23425,South,INCORRECT
310,58,Elon Musk,location_error,VisTxtCont,Zimbabwean-Canadian-American,Zimbabwe,mis_knowledge2,South African-Canadian-American,0,0,2,South African-American-Canadian,23425,South,INCORRECT
311,58,Elon Musk,Career_error,VisTxtCont,Professional chef.,Professional,mis_knowledge1,"business magnate, investor, and engineer",0,0,2,"Entrepreneur, Engineer",180673,Entrepreneur,INCORRECT
312,58,Elon Musk,Career_error,VisTxtCont,Ballet dancer,Bal,mis_knowledge2,"business magnate, investor, and engineer",0,0,2,"Entrepreneur, Engineer",180673,Entrepreneur,INCORRECT
313,59,Jeff Bezos,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,2,1964,236770,1,CORRECT
314,59,Jeff Bezos,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,2,1964,236770,1,CORRECT
315,59,Jeff Bezos,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
316,59,Jeff Bezos,location_error,VisTxtCont,Mexican.,Mexican,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
317,59,Jeff Bezos,Career_error,VisParam_TxtCont,Founder of Amazon,Founder,mis_knowledge1,entrepreneur and founder of Amazon,0,0,2,Business executive.,17844,Business,INCORRECT
318,59,Jeff Bezos,Career_error,VisParam_TxtCont,Founder of Amazon,Founder,mis_knowledge2,entrepreneur and founder of Amazon,0,0,2,Business executive.,17844,Business,INCORRECT
319,60,Jack Ma,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,2,1964,236770,1,CORRECT
320,60,Jack Ma,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,2,1964,236770,1,CORRECT
321,60,Jack Ma,location_error,VisTxtCont,Japanese.,Japanese,mis_knowledge1,Chinese,0,0,2,Chinese,48308,Chinese,CORRECT
322,60,Jack Ma,location_error,VisTxtCont,Korean,Korean,mis_knowledge2,Chinese,0,0,2,Chinese,48308,Chinese,CORRECT
323,60,Jack Ma,Career_error,VisTxtCont,Professional golfer,Professional,mis_knowledge1,"[business magnate, investor, and philanthropist]",0,0,2,Business magnate.,17844,Business,CORRECT
324,60,Jack Ma,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,"[business magnate, investor, and philanthropist]",0,0,2,Business magnate.,17844,Business,CORRECT
325,61,Tim Cook,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
326,61,Tim Cook,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
327,61,Tim Cook,Career_error,VisTxtParam,CEO of Apple,CEO,mis_knowledge1,business executive and CEO of Apple Inc,0,0,2,CEO,63460,CEO,CORRECT
328,61,Tim Cook,Career_error,VisParam_TxtCont,CEO,CEO,mis_knowledge2,business executive and CEO of Apple Inc,0,0,2,CEO,63460,CEO,CORRECT
329,62,Satya Nadella,location_error,VisTxtCont,Pakistani-American,Pak,mis_knowledge1,Indian-American,0,0,2,Indian-American,38277,Indian,CORRECT
330,62,Satya Nadella,location_error,VisTxtCont,Bangladeshi-American,Bang,mis_knowledge2,Indian-American,0,0,2,Indian-American,38277,Indian,CORRECT
331,62,Satya Nadella,Career_error,VisTxtParam,Business executive,Business,mis_knowledge1,business executive and the CEO of Microsoft,0,0,2,"CEO, Microsoft",63460,CEO,CORRECT
332,62,Satya Nadella,Career_error,VisParam_TxtCont,Business executive,Business,mis_knowledge2,business executive and the CEO of Microsoft,0,0,2,"CEO, Microsoft",63460,CEO,CORRECT
333,63,Michelle Obama,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,2,1964,236770,1,CORRECT
334,63,Michelle Obama,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,2,1964,236770,1,CORRECT
335,63,Michelle Obama,location_error,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
336,63,Michelle Obama,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
337,64,Donald Trump,Temporal_error,VisTxtCont,1945,1,mis_knowledge1,1946,0,0,2,1946,236770,1,CORRECT
338,64,Donald Trump,Temporal_error,VisTxtCont,1947,1,mis_knowledge2,1946,0,0,2,1946,236770,1,CORRECT
339,64,Donald Trump,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,2,American.,14645,American,CORRECT
340,64,Donald Trump,location_error,VisParam_TxtCont,American.,American,mis_knowledge2,American,0,0,2,American.,14645,American,CORRECT
341,65,Justin Trudeau,location_error,VisTxtParam,Canadian,Canadian,mis_knowledge1,Canadian,0,0,2,Canadian,72888,Canadian,CORRECT
342,65,Justin Trudeau,location_error,VisTxtCont,French,French,mis_knowledge2,Canadian,0,0,2,Canadian,72888,Canadian,CORRECT
343,65,Justin Trudeau,Career_error,VisTxtCont,President of Canada,President,mis_knowledge1,Prime Minister of Canada,0,0,2,Prime Minister,40090,Prime,CORRECT
344,65,Justin Trudeau,Career_error,VisCont_TxtParam,Mayor of Ottawa,Mayor,mis_knowledge2,Prime Minister of Canada,0,0,2,Prime Minister,40090,Prime,CORRECT
345,66,Angela Merkel,Temporal_error,VisTxtCont,1955,1,mis_knowledge1,1954,0,0,2,1954,236770,1,CORRECT
346,66,Angela Merkel,Temporal_error,VisTxtCont,1953,1,mis_knowledge2,1954,0,0,2,1954,236770,1,CORRECT
347,66,Angela Merkel,location_error,VisTxtParam,German,German,mis_knowledge1,German,0,0,2,German.,51423,German,CORRECT
348,66,Angela Merkel,location_error,VisTxtCont,Swiss.,Swiss,mis_knowledge2,German,0,0,2,German.,51423,German,CORRECT
